stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
120481,1707,Talvikkitie E,,65.07266300000002,25.427958,2,,0,,Europe/Helsinki
148251,2134,Laukkala P,,65.004246,25.743335,3,,0,,Europe/Helsinki
120781,2093,Hiukkavaarantie E,,65.012154,25.551599,2,,0,,Europe/Helsinki
101502,1266,Ukkolanperän th E,,65.229249,25.362522,3,,0,,Europe/Helsinki
120547,1773,Teknologiantie P,,65.059622,25.456734,2,,0,,Europe/Helsinki
184259,1231,Leskelä P,,65.302556,25.562389,4,,0,,Europe/Helsinki
183952,3171,Seikkulantie E,,64.95036500000002,25.539998,2,,0,,Europe/Helsinki
148172,2756,Roininen P,,64.893788,25.853136,4,,0,,Europe/Helsinki
120398,1619,Kukkulatie P,,65.08915500000002,25.693298,3,,0,,Europe/Helsinki
98734,2726,Harakkamäki E,,64.905514,25.789765,3,,0,,Europe/Helsinki
120851,2189,Lämsänjärventie E,,65.000852,25.552698,2,,0,,Europe/Helsinki
303647,3140,Linja-autoasema T,,65.00965,25.4845,2,,0,,Europe/Helsinki
189666,2785,Leppiniemen kauppa E,,64.840306,26.047504,4,,0,,Europe/Helsinki
101280,1953,Siltala E,,65.026684,25.996299,4,,0,,Europe/Helsinki
120940,2303,Patamäki E,,64.985441,25.571459,2,,0,,Europe/Helsinki
150056,2807,Palonperä P,,64.873929,25.582576,3,,0,,Europe/Helsinki
120863,2201,Knuutila P,,64.998558,25.554773,2,,0,,Europe/Helsinki
101619,1433,Nurmiojantie P,,65.161507,25.600279,3,,0,,Europe/Helsinki
181290,3275,Kisakankaan th P,,64.936948,25.377219,3,,0,,Europe/Helsinki
101721,1126,Viitakangas P,,65.329466,25.659665,5,,0,,Europe/Helsinki
120788,2100,Rautatieasema E,,65.01216100000002,25.48353,2,,0,,Europe/Helsinki
101608,1372,Saarijärvi E,,65.180194,25.536366,4,,0,,Europe/Helsinki
97701,2816,Isoaukio P,,64.871194,25.507476,3,,0,,Europe/Helsinki
121237,2683,Kokkorinne E,,64.916062,25.558751,3,,0,,Europe/Helsinki
120539,1765,Elektroniikkatie 5E,,65.061573,25.438898,2,,0,,Europe/Helsinki
187988,2535,Lepola P,,64.951953,25.508335,2,,0,,Europe/Helsinki
150083,2928,Aaltomaa E,,64.825074,25.688252,4,,0,,Europe/Helsinki
101033,2999,Niskanen P,,64.811796,25.375868,4,,0,,Europe/Helsinki
120510,1736,Koisotie E,,65.065811,25.42562,2,,0,,Europe/Helsinki
101501,1265,Ukkolanperän th P,,65.230294,25.362115,3,,0,,Europe/Helsinki
120520,1746,Kaijonlahdentie E,,65.061646,25.495996,2,,0,,Europe/Helsinki
148497,1207,Räinä E,,65.315303,25.340527,4,,0,,Europe/Helsinki
150399,1246,Ojalantie P,,65.292057,25.68478,5,,0,,Europe/Helsinki
148014,3054,Puronkari P,,64.774715,25.644865,4,,0,,Europe/Helsinki
188000,1133,Marion E,,65.326495,25.519377,4,,0,,Europe/Helsinki
186024,3306,Musiikkikeskus E,,65.003706,25.478708,2,,0,,Europe/Helsinki
120433,1657,Sahantie P,,65.085563,25.404139,2,,0,,Europe/Helsinki
120747,2052,Kursutie E,,65.018346,25.523342,2,,0,,Europe/Helsinki
101521,1444,Hookana P,,65.15575,25.350613,3,,0,,Europe/Helsinki
101071,2464,Niemenväli E,,64.965199,25.36655,3,,0,,Europe/Helsinki
148103,2404,Korhosenkuja E,,64.969308,25.655059,2,,0,,Europe/Helsinki
101613,1396,Kuivala P,,65.175043,25.573443,4,,0,,Europe/Helsinki
101272,1847,Ahmasjärventie E,,65.039599,25.901653,4,,0,,Europe/Helsinki
150147,2828,Tupos P,,64.86421900000002,25.491915,4,,0,,Europe/Helsinki
120443,1669,Jalopuuntie P,,65.079289,25.410597,2,,0,,Europe/Helsinki
230853,3017,Kurkitie E,,64.807879,25.429617,4,,0,,Europe/Helsinki
184141,3248,Medipolis,,65.006875,25.514923,1,,0,,Europe/Helsinki
120644,1920,Alikäytävä E,,65.036941,25.48019,2,,0,,Europe/Helsinki
101634,1477,Tirinkylä E,,65.136408,25.689718,3,,0,,Europe/Helsinki
120744,2049,Koivumaantie P,,65.018495,25.548688,2,,0,,Europe/Helsinki
101662,1587,Koiteli E,,65.098833,25.812796,3,,0,,Europe/Helsinki
120618,1868,Huurrekuja P,,65.041849,25.602607,2,,0,,Europe/Helsinki
101627,1448,Toivola P,,65.146807,25.659509,3,,0,,Europe/Helsinki
120854,2192,Svaanin th P,,65.001577,25.528657,2,,0,,Europe/Helsinki
101022,2953,Luontokeskus th P,,64.820019,25.308797,4,,0,,Europe/Helsinki
56776,2123,OYS Sairaalaparkki P,,65.00925100000002,25.520812,2,,0,,Europe/Helsinki
150137,2965,Toivontie P,,64.817844,25.437903,4,,0,,Europe/Helsinki
101299,2854,Paavolankuja E,,64.848349,25.901386,4,,0,,Europe/Helsinki
183953,3172,Seikkulantie P,,64.950484,25.540224,2,,0,,Europe/Helsinki
120429,1632,Järvitie P,,65.08452,25.698715,3,,0,,Europe/Helsinki
148254,2133,Kontiokoski P,,65.003087,25.763469,3,,0,,Europe/Helsinki
148084,2031,Myllyoja E,,65.019995,25.554356,2,,0,,Europe/Helsinki
150221,2592,Pukki P,,64.933669,25.739516,3,,0,,Europe/Helsinki
120754,2059,Raatti E,,65.019661,25.4677,2,,0,,Europe/Helsinki
169594,3081,Oulun Rauhanyhdistys P,,65.00672400000002,25.508481,2,,0,,Europe/Helsinki
120962,2329,Repolaisentie E,,64.983392,25.521351,2,,0,,Europe/Helsinki
120945,2312,Kolehmaisentie P,,64.985344,25.577291,2,,0,,Europe/Helsinki
150094,3041,Korkala P,,64.787455,25.693992,4,,0,,Europe/Helsinki
120705,2003,Laanilan koulu E,,65.02404900000002,25.518592,2,,0,,Europe/Helsinki
101549,1709,Kuivasojan koulu E,,65.07264600000002,25.409314,2,,0,,Europe/Helsinki
98778,2978,Muhoksen keskusta P,,64.807126,25.995908,4,,0,,Europe/Helsinki
101228,3069,Tyrnävän kirkko P,,64.76468800000002,25.655981,4,,0,,Europe/Helsinki
98774,2970,Kellotie E,,64.809335,25.985638,4,,0,,Europe/Helsinki
120619,1855,Nietospolku P,,65.042673,25.594835,2,,0,,Europe/Helsinki
120590,1823,Rantapellontie E,,65.051157,25.432901,2,,0,,Europe/Helsinki
101310,2300,Seluska P,,64.979726,26.042821,4,,0,,Europe/Helsinki
120658,1943,Huonesuonpuisto E,,65.03342000000002,25.562312,2,,0,,Europe/Helsinki
120825,2154,Pohjankartano P,,65.006299,25.480533,2,,0,,Europe/Helsinki
121264,2714,Tiilimestarinrinne E,,64.911262,25.558734,3,,0,,Europe/Helsinki
120997,2375,Haarankankaantie E,,64.973078,25.581713,2,,0,,Europe/Helsinki
120297,1502,Terveystie P,,65.12941944000002,25.77660833,3,,0,,Europe/Helsinki
147998,2910,Ritokorpi P,,64.831881,25.581649,4,,0,,Europe/Helsinki
148229,2847,Kieksi E,,64.848028,26.017044,4,,0,,Europe/Helsinki
120437,1663,Honkapirtti E,,65.08390900000002,25.401261,2,,0,,Europe/Helsinki
14037,9010,Halme E,,65.091635,25.825988,3,,0,,Europe/Helsinki
101069,2491,Niemi E,,64.961626,25.373734,3,,0,,Europe/Helsinki
190225,2416,Mustaniemi P,,64.972506,25.265915,3,,0,,Europe/Helsinki
101079,2398,Kelanmutka E,,64.974227,25.307132,3,,0,,Europe/Helsinki
101284,1899,Wathen P,,65.03249700000002,26.024926,4,,0,,Europe/Helsinki
120932,2293,Jalohaukka P,,64.988109,25.515729,2,,0,,Europe/Helsinki
120504,1730,Poukamapolku E,,65.066907,25.498165,2,,0,,Europe/Helsinki
115887,2845,Kotilehto E,,64.855572,25.479726,4,,0,,Europe/Helsinki
120796,2109,Linja-autoasema E,,65.009929,25.485523,2,,0,,Europe/Helsinki
148008,3036,Kasvi P,,64.79430000000002,25.624462,4,,0,,Europe/Helsinki
189671,2559,Pukintie E,,64.94149400000002,25.751608,3,,0,,Europe/Helsinki
150039,3014,Taalintie P,,64.808173,25.440505,4,,0,,Europe/Helsinki
98769,2920,Tyrnävän th E,,64.824161,25.935333,4,,0,,Europe/Helsinki
120797,2110,Elokuvakeskus P,,65.01122700000002,25.466784,2,,0,,Europe/Helsinki
152629,1158,Tanko th P,,65.32452600000002,25.313932,4,,0,,Europe/Helsinki
120711,2010,Myllytie P,,65.0253,25.47873,2,,0,,Europe/Helsinki
98753,2833,Kaupintie E,,64.856503,25.894053,4,,0,,Europe/Helsinki
101641,1484,Honkimäentie E,,65.13285500000002,25.744162,3,,0,,Europe/Helsinki
98711,2441,Konttisenkangas E,,64.963341,25.635224,2,,0,,Europe/Helsinki
120971,2339,Metsärinne E,,64.981471,25.582201,2,,0,,Europe/Helsinki
121001,2379,Eteläranta P,,64.975127,25.496834,2,,0,,Europe/Helsinki
97717,1195,Laakso E,,65.31660100000002,25.37319,4,,0,,Europe/Helsinki
189534,2996,Nykäläntie E,,64.805504,26.001462,4,,0,,Europe/Helsinki
120633,1901,Leväsuontie E,,65.039055,25.577381,2,,0,,Europe/Helsinki
121089,2482,Sadekuja P,,64.959767,25.552971,2,,0,,Europe/Helsinki
307152,3294,Harjapäänkatu E,,65.00378338836121,25.47013330500684,1,,0,,Europe/Helsinki
121048,2437,Kaiposenniementie P,,64.963983,25.66947,3,,0,,Europe/Helsinki
120755,2060,Raatti P,,65.020482,25.468162,2,,0,,Europe/Helsinki
150136,2964,Toivontie E,,64.817308,25.436418,4,,0,,Europe/Helsinki
189675,2647,Välitalonkuja P,,64.922939,25.805891,3,,0,,Europe/Helsinki
120752,2057,Nahkatehtaankatu E,,65.019779,25.486365,2,,0,,Europe/Helsinki
101729,1103,Ylitalo P,,65.338464,25.699706,5,,0,,Europe/Helsinki
120383,1604,Blomintie P,,65.092351,25.70597,3,,0,,Europe/Helsinki
120762,2070,Kanervatie P,,65.016074,25.551577,2,,0,,Europe/Helsinki
184521,1890,Joloksentie P,,65.03130400000002,26.146562,4,,0,,Europe/Helsinki
120915,2268,Tavitie E,,64.992896,25.490239,2,,0,,Europe/Helsinki
120384,1605,Blomintie E,,65.092406,25.705052,3,,0,,Europe/Helsinki
190199,1387,Taipaleenkylä P,,65.176298,25.549984,4,,0,,Europe/Helsinki
120517,1743,Varvikkokuja P,,65.060553,25.625831,2,,0,,Europe/Helsinki
97674,3051,Ala-Temmeksen koulu E,,64.780425,25.547613,4,,0,,Europe/Helsinki
120309,1514,Sammalkuja E,,65.127959,25.761648,3,,0,,Europe/Helsinki
120605,1869,Nietospolku E,,65.042365,25.595424,2,,0,,Europe/Helsinki
181286,3269,Automaatiotie P,,64.932217,25.383617,3,,0,,Europe/Helsinki
148242,2301,Taimikko P,,64.984936,25.621705,2,,0,,Europe/Helsinki
120904,2250,Sorsatie E,,64.993505,25.495483,2,,0,,Europe/Helsinki
152628,1157,Tanko th E,,65.32448100000002,25.31387,4,,0,,Europe/Helsinki
120632,1889,Niittyarontie P,,65.041598,25.452298,2,,0,,Europe/Helsinki
101231,3059,Ylitalon th P,,64.772151,25.673836,4,,0,,Europe/Helsinki
184149,3240,Uimahalli E,,65.008189,25.497117,1,,0,,Europe/Helsinki
304237,2177,Professorintie E,,65.010069,25.506905,2,,0,,Europe/Helsinki
97723,1116,Sarkkinen E,,65.338807,25.367587,4,,0,,Europe/Helsinki
120630,1887,Järvenkorventie E,,65.041144,25.499232,2,,0,,Europe/Helsinki
120594,1827,Tuhtotie P,,65.048599,25.447431,2,,0,,Europe/Helsinki
188501,1902,Huonesuo th E,,65.038453,25.553909,2,,0,,Europe/Helsinki
120893,2236,Hanhitie P,,64.995826,25.495225,2,,0,,Europe/Helsinki
121025,2410,Turkkitie P,,64.970957,25.521254,2,,0,,Europe/Helsinki
101509,1351,Törmäntie P,,65.190227,25.365317,3,,0,,Europe/Helsinki
190368,3001,Lännentie P,,64.809844,25.470893,4,,0,,Europe/Helsinki
190294,1553,Apajatie P,,65.120471,25.341321,3,,0,,Europe/Helsinki
307196,3325,Loukkutie E,,65.08628889000002,25.44488056,2,,0,,Europe/Helsinki
120829,2162,Sarkkapuisto P,,65.005151,25.52986,2,,0,,Europe/Helsinki
189673,2636,Lapinkankaan koulu P,,64.92539600000002,25.800179,3,,0,,Europe/Helsinki
98742,2791,Tuomi talli P,,64.880962,25.84866,4,,0,,Europe/Helsinki
301591,3085,Muhoksen kirkonkylän koulu,,64.802629,26.008871,4,,0,,Europe/Helsinki
97704,2802,Rajakorpi E,,64.877517,25.512676,3,,0,,Europe/Helsinki
148138,2603,Vaalantie P,,64.931542,25.785885,3,,0,,Europe/Helsinki
187929,2932,Sallisentie P,,64.829664,25.243066,4,,0,,Europe/Helsinki
120913,2266,Tinatie P,,64.992828,25.506713,2,,0,,Europe/Helsinki
150084,2946,Patala P,,64.818204,25.691555,4,,0,,Europe/Helsinki
120091,1290,Repolantie P,,65.212757,25.308869,3,,0,,Europe/Helsinki
148246,2159,Vainionmutka P,,65.001936,25.706976,3,,0,,Europe/Helsinki
150142,2912,Selkämaa th P,,64.83338500000002,25.463067,4,,0,,Europe/Helsinki
148044,2951,Ponkila E,,64.811466,26.019872,4,,0,,Europe/Helsinki
190170,2587,Hailuodon th P,,64.93845,25.428723,3,,0,,Europe/Helsinki
153129,3006,Liminka yläaste E,,64.810681,25.412969,4,,0,,Europe/Helsinki
184233,1083,Hökkä P,,65.353472,25.810729,5,,0,,Europe/Helsinki
190159,,Karintie P,,64.840459,25.179955,4,,0,,Europe/Helsinki
120534,1760,Yliopistokatu P,,65.061022,25.472464,2,,0,,Europe/Helsinki
150066,2842,Heikkinen P,,64.856771,25.617306,3,,0,,Europe/Helsinki
120687,1981,Leiritie P,,65.02825,25.415567,2,,0,,Europe/Helsinki
121080,2473,Tiaispuisto E,,64.961519,25.544005,2,,0,,Europe/Helsinki
148110,2431,Peräkylä th P,,64.963079,25.691004,3,,0,,Europe/Helsinki
171811,2415,Keskipiiri E,,64.973233,25.328843,3,,0,,Europe/Helsinki
120933,2294,Vaskitie P,,64.989417,25.507454,2,,0,,Europe/Helsinki
148503,1131,Alaranta E,,65.32956,25.298024,4,,0,,Europe/Helsinki
121008,2390,Kaskiahonkuja P,,64.972377,25.59575,2,,0,,Europe/Helsinki
120783,2095,Kontinkankaan sairaala E,,65.011652,25.514167,2,,0,,Europe/Helsinki
101006,2923,Taarinkuja E,,64.832263,25.218727,4,,0,,Europe/Helsinki
101706,1212,Pikkulaurila E,,65.311697,25.567146,4,,0,,Europe/Helsinki
120802,2117,Oulujoen koulu P,,65.008625,25.560464,2,,0,,Europe/Helsinki
98762,2892,Vääräntie P,,64.833186,25.915573,4,,0,,Europe/Helsinki
120472,1698,Hämäläntie P,,65.073808,25.402186,2,,0,,Europe/Helsinki
190288,2467,Harju E,,64.965945,25.254121,3,,0,,Europe/Helsinki
120803,2118,Oulujoen koulu E,,65.008495,25.56098,2,,0,,Europe/Helsinki
183974,3184,Ritaharjuntie E,,65.062649,25.446634,2,,0,,Europe/Helsinki
120745,2050,Metsola P,,65.019373,25.534785,2,,0,,Europe/Helsinki
101741,1079,Kakko P,,65.352872,25.769399,5,,0,,Europe/Helsinki
101081,2400,Ervastinkylä P,,64.973906,25.301793,3,,0,,Europe/Helsinki
150246,2433,Lylyojantie E,,64.96413,25.684008,3,,0,,Europe/Helsinki
120729,2034,Metsotie P,,65.021562,25.534792,2,,0,,Europe/Helsinki
97726,1100,Virkkulan risteys P,,65.34412,25.369269,4,,0,,Europe/Helsinki
101618,1420,Mannintie E,,65.169775,25.596066,4,,0,,Europe/Helsinki
101567,2209,Kempeleentie P,,65.000085,25.464157,2,,0,,Europe/Helsinki
120385,1606,Jäälin ostoskeskus E,,65.091979,25.692117,3,,0,,Europe/Helsinki
101288,1898,Parolanmäki E,,65.032602,26.048185,4,,0,,Europe/Helsinki
187998,1141,Ylirannan koulu P,,65.324585,25.481602,4,,0,,Europe/Helsinki
121023,2408,Oritputaantie PP,,64.970951,25.577844,2,,0,,Europe/Helsinki
148448,1339,Rippala E,,65.19220900000002,25.361949,3,,0,,Europe/Helsinki
171363,2753,Takatie E,,64.901095,25.521764,3,,0,,Europe/Helsinki
120683,1977,Hartaantie E,,65.02795500000002,25.456888,2,,0,,Europe/Helsinki
97673,3056,Marttila P,,64.777283,25.548266,4,,0,,Europe/Helsinki
98782,2994,Leppiniemi th E,,64.80512400000002,26.011768,4,,0,,Europe/Helsinki
101705,1147,Pajarinperä E,,65.321511,25.545624,4,,0,,Europe/Helsinki
169675,3141,Haukiputaan ammattikoulu,,65.196214,25.413285,4,,0,,Europe/Helsinki
120451,1677,Pielikuja E,,65.076326,25.527912,2,,0,,Europe/Helsinki
148104,2403,Metsäkouluntie P,,64.968484,25.665223,3,,0,,Europe/Helsinki
150148,2829,Tupos E2,,64.864076,25.489265,4,,0,,Europe/Helsinki
101614,1395,Kuivala E,,65.174872,25.576205,4,,0,,Europe/Helsinki
148194,2810,Rahko E,,64.865047,25.895832,4,,0,,Europe/Helsinki
120575,1808,Ruotutie E,,65.051399,25.602171,2,,0,,Europe/Helsinki
120653,1934,Kesätie,,65.035689,25.474402,2,,0,,Europe/Helsinki
171366,2736,Riihivainio P,,64.90582000000002,25.519708,3,,0,,Europe/Helsinki
148140,2604,Vaalantie E,,64.931082,25.786688,3,,0,,Europe/Helsinki
148178,2772,Käpykankaantie E,,64.887075,25.862057,4,,0,,Europe/Helsinki
153143,3020,Limingan linja-autoasema P,,64.80845100000002,25.414195,4,,0,,Europe/Helsinki
190292,1682,Jylkynkankaan th E,,65.073888,25.529067,2,,0,,Europe/Helsinki
121114,2513,Kaakkurin koulu P,,64.955587,25.53186,2,,0,,Europe/Helsinki
98698,2164,Raksilan urheilukeskus E,,65.005572,25.495546,2,,0,,Europe/Helsinki
101574,2554,Virtaoja E,,64.945377,25.51818,2,,0,,Europe/Helsinki
120545,1771,Yliopisto E,,65.058572,25.469778,2,,0,,Europe/Helsinki
307192,3323,Klippatie P,,65.08428889,25.44693056,2,,0,,Europe/Helsinki
187995,1192,Timpurintie P,,65.31625200000002,25.388317,4,,0,,Europe/Helsinki
184154,3235,Värttö,,65.016657,25.511321,1,,0,,Europe/Helsinki
120636,1904,Varsitie P,,65.03884600000002,25.465558,2,,0,,Europe/Helsinki
120549,1775,Teknologiakylä P,,65.05872,25.458869,2,,0,,Europe/Helsinki
185718,3291,Madetojanraitti E,,65.007434,25.476729,1,,0,,Europe/Helsinki
121127,2527,Pesätie PP,,64.952969,25.535686,2,,0,,Europe/Helsinki
120379,1599,Holopaisenkuja E,,65.097017,25.419115,2,,0,,Europe/Helsinki
307161,4003,Juoksupolku E,,64.99756944000002,25.61131944,2,,0,,Europe/Helsinki
184253,1182,Maalismaantie E,,65.313074,25.687851,5,,0,,Europe/Helsinki
190181,3340,Kunnankuja E,,64.763111,25.648305,4,,0,,Europe/Helsinki
120748,2053,Kursutie P,,65.018419,25.523465,2,,0,,Europe/Helsinki
181289,3274,Kisakankaan th E,,64.936945,25.376944,3,,0,,Europe/Helsinki
148023,2182,Saarela E,,65.001394,25.585788,2,,0,,Europe/Helsinki
150331,1402,Jokelantie koulukeskus P,,65.175901,25.362145,3,,0,,Europe/Helsinki
101719,1132,Niskala th P,,65.323887,25.648574,5,,0,,Europe/Helsinki
184148,3241,Uimahalli P,,65.008251,25.497071,1,,0,,Europe/Helsinki
152767,1853,Pääkankaantie P,,65.042496,25.667532,3,,0,,Europe/Helsinki
101734,1090,Suvanto P,,65.34461400000002,25.725498,5,,0,,Europe/Helsinki
120758,2063,Makasiinikatu P,,65.018301,25.482205,2,,0,,Europe/Helsinki
147971,2642,Sohjanantie E,,64.927965,25.509267,3,,0,,Europe/Helsinki
101637,1494,Putkonen P,,65.132519,25.699455,3,,0,,Europe/Helsinki
150364,1295,Kropsu P,,65.20956,25.330209,3,,0,,Europe/Helsinki
120782,2094,Kontinkankaan sairaala P,,65.011775,25.514818,2,,0,,Europe/Helsinki
150080,2908,Huovinen P,,64.830635,25.678101,4,,0,,Europe/Helsinki
120843,2179,OYS asunnot E,,65.002764,25.527108,2,,0,,Europe/Helsinki
148109,2432,Sanginsuun th E,,64.96429000000002,25.686985,3,,0,,Europe/Helsinki
304238,2176,Professorintie P,,65.00893201477508,25.50732099580587,2,,0,,Europe/Helsinki
184265,3316,Onkamontie E,,65.192053,25.474143,4,,0,,Europe/Helsinki
185120,2687,Linnakangastalo P,,64.923112,25.557633,3,,0,,Europe/Helsinki
121542,1623,Vaunumiehenkuja E,,65.091379,25.42213,2,,0,,Europe/Helsinki
148180,2782,Sairaalantie E,,64.883809,25.866692,4,,0,,Europe/Helsinki
148489,1209,Partanen P,,65.310196,25.590652,4,,0,,Europe/Helsinki
152757,1838,Rasilantie E,,65.04395,25.678778,3,,0,,Europe/Helsinki
120409,1631,Kaarnalenkki P,,65.084891,25.71467,3,,0,,Europe/Helsinki
191530,3283,Ylikiimingin th E,,65.063296,25.633404,2,,0,,Europe/Helsinki
101266,1836,Saarinen E,,65.042977,25.801776,3,,0,,Europe/Helsinki
120681,1973,Manttaalitie E,,65.028399,25.549529,2,,0,,Europe/Helsinki
101551,1739,Hiirenvirna P,,65.065183,25.41282,2,,0,,Europe/Helsinki
101636,1485,Haipuskylä E,,65.134213,25.695175,3,,0,,Europe/Helsinki
148097,2311,Sanginjoen th E,,64.983375,25.618777,2,,0,,Europe/Helsinki
150165,2528,Maksakuja E,,64.953647,25.385754,3,,0,,Europe/Helsinki
121107,2503,Siipikuja E,,64.958471,25.530453,2,,0,,Europe/Helsinki
101271,1848,Ahmasjärventie P,,65.039818,25.89967,4,,0,,Europe/Helsinki
150267,1488,Sipolanpisto P,,65.135036,25.624708,3,,0,,Europe/Helsinki
187974,1919,Huonesuo th P,,65.037482,25.552794,2,,0,,Europe/Helsinki
97688,1367,Jokela E,,65.182487,25.503278,4,,0,,Europe/Helsinki
120772,2081,Peltola E,,65.01301,25.526267,2,,0,,Europe/Helsinki
187987,2542,Lepola E,,64.951872,25.508297,2,,0,,Europe/Helsinki
97629,2980,Ojakylä E,,64.811367,25.709824,4,,0,,Europe/Helsinki
169634,2516,Poikuekuja E,,64.953681,25.535986,2,,0,,Europe/Helsinki
148498,1198,Vaihtometsäntie E,,65.317387,25.333486,4,,0,,Europe/Helsinki
190671,3344,Hakkuutie P,,64.94641,25.577284,2,,0,,Europe/Helsinki
190161,2903,Lumijoki PP,,64.836929,25.188301,4,,0,,Europe/Helsinki
150230,2661,Pikkarala koulu P,,64.918871,25.76678,3,,0,,Europe/Helsinki
150191,2743,Zimmari E,,64.903597,25.542604,3,,0,,Europe/Helsinki
120936,2297,Kihokkitie P,,64.98906700000002,25.493147,2,,0,,Europe/Helsinki
98719,2560,Määtäntie P,,64.941153,25.696009,3,,0,,Europe/Helsinki
191964,3347,Neitsytkorventie PP,,64.947069,25.583407,2,,0,,Europe/Helsinki
120447,1673,Itälahdentie E,,65.080342,25.397413,2,,0,,Europe/Helsinki
188517,2689,Pirilä E,,64.916752,25.487147,3,,0,,Europe/Helsinki
169586,3117,Toppilansaarentie E2,,65.032039,25.42602,2,,0,,Europe/Helsinki
98763,2893,Vääräntie E,,64.832298,25.916915,4,,0,,Europe/Helsinki
150402,1238,Turtinen P,,65.295895,25.69503,5,,0,,Europe/Helsinki
101032,2986,Rantakylä th E,,64.81390500000002,25.360433,4,,0,,Europe/Helsinki
121537,2107,OYS P,,65.010991,25.518997,2,,0,,Europe/Helsinki
121012,2394,Lumijärventie E,,64.97316600000002,25.509737,2,,0,,Europe/Helsinki
101007,2933,Vesankuja P,,64.830716,25.234127,4,,0,,Europe/Helsinki
101534,1557,Hietalanmäki E,,65.119235,25.375092,3,,0,,Europe/Helsinki
150222,2593,Pukki E,,64.93364,25.740342,3,,0,,Europe/Helsinki
120753,2058,Nahkatehtaankatu P,,65.019473,25.485385,2,,0,,Europe/Helsinki
101732,1097,H Ylitalo P,,65.342101,25.713765,5,,0,,Europe/Helsinki
184254,1220,Autiontie P,,65.306946,25.700059,5,,0,,Europe/Helsinki
120623,1873,Järvenkorventie P,,65.041794,25.49875,2,,0,,Europe/Helsinki
148086,2067,Hiukkavaara E,,65.015109,25.564061,2,,0,,Europe/Helsinki
169581,3121,Kahvelitie P,,65.029961,25.43839,2,,0,,Europe/Helsinki
120824,2153,Pohjankartano E,,65.006368,25.480253,2,,0,,Europe/Helsinki
101712,1216,Mettovaaran puutarha E,,65.308981,25.608477,4,,0,,Europe/Helsinki
150378,1168,Iin virastotalo P,,65.322637,25.367215,4,,0,,Europe/Helsinki
101716,1159,Juutinen E,,65.320187,25.641125,5,,0,,Europe/Helsinki
101646,1479,Kirkonniementie E,,65.132598,25.761752,3,,0,,Europe/Helsinki
148124,2537,Paaso P,,64.94677900000002,25.736763,3,,0,,Europe/Helsinki
120284,1489,Kiiminki PP,,65.131253,25.794922,3,,0,,Europe/Helsinki
101704,1146,Pajarinperä P,,65.322189,25.545222,4,,0,,Europe/Helsinki
120930,2291,Suohaukka E,,64.98845,25.522958,2,,0,,Europe/Helsinki
97667,3077,Ala-Temmes P,,64.763474,25.548041,4,,0,,Europe/Helsinki
120441,1667,Raamitie P,,65.078965,25.418144,2,,0,,Europe/Helsinki
184618,1910,Ylikiimingin keskusta,,65.03052592335068,26.1520429439751,4,,0,,Europe/Helsinki
101520,1439,Annalankangas E,,65.160388,25.348085,3,,0,,Europe/Helsinki
101493,1258,Pitäjänraja P,,65.259616,25.357557,4,,0,,Europe/Helsinki
101030,2988,Leisu E,,64.814396,25.351264,4,,0,,Europe/Helsinki
120837,2171,Kyösti Kallion puisto E,,65.005695,25.458342,2,,0,,Europe/Helsinki
231937,3317,Onkamontie P,,65.191765,25.474843,4,,0,,Europe/Helsinki
101655,1539,Paso P,,65.120422,25.802249,3,,0,,Europe/Helsinki
150226,2632,Sutelantie E,,64.926504,25.753659,3,,0,,Europe/Helsinki
148495,1197,Jakkila E,,65.316217,25.350254,4,,0,,Europe/Helsinki
120489,1715,Vesipääskyntie P,,65.06918,25.517402,2,,0,,Europe/Helsinki
97686,2944,Temmesjoki E,,64.823263,25.450753,4,,0,,Europe/Helsinki
101643,1481,Lukkarintie P,,65.13318700000002,25.752839,3,,0,,Europe/Helsinki
190369,2984,Haaransilta E,,64.812714,25.479594,4,,0,,Europe/Helsinki
120743,2048,Koivumaantie E,,65.01821700000002,25.547706,2,,0,,Europe/Helsinki
98704,2373,Juurus th P,,64.973778,25.597858,2,,0,,Europe/Helsinki
120735,2056,Koskenniska E,,65.020315,25.491491,2,,0,,Europe/Helsinki
150383,1160,Iin Työväentalo E,,65.321401,25.380748,4,,0,,Europe/Helsinki
230852,3003,Pitkäkoski E2,,64.80814,25.455348,4,,0,,Europe/Helsinki
171804,2363,Karhunkedontie E,,64.977899,25.486149,2,,0,,Europe/Helsinki
148204,2848,Laukka silta E,,64.850093,25.915356,4,,0,,Europe/Helsinki
121077,2470,Kivitaskunkuja E,,64.96114,25.559502,2,,0,,Europe/Helsinki
189657,1936,Kemintie P,,65.035249,25.468185,2,,0,,Europe/Helsinki
120499,1725,Hanhikkitie E,,65.068607,25.429558,2,,0,,Europe/Helsinki
121534,2008,Kalliola P,,65.025307,25.48654,2,,0,,Europe/Helsinki
101545,1655,Aaltokankaantie E,,65.08447,25.408501,2,,0,,Europe/Helsinki
121036,2421,Kaiannontie E,,64.968446,25.530393,2,,0,,Europe/Helsinki
101737,1088,Kaisto E (PP),,65.346738,25.74782,5,,0,,Europe/Helsinki
183961,3176,Ukkoherrantie P,,64.950017,25.543868,2,,0,,Europe/Helsinki
